Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
2156,正面,,"1. 정면. 2. 바로 마주 보이는 쪽; 또, 앞쪽으로 향한 면. (=おもて) (→側面, 背面) 3. 피하지 않고 직접 맞닥뜨림.",,,,,,,,,,
2158,厄介,,"1. 귀찮음, 성가심. 2. 폐, 신세. 3. 시중, 돌봄.",,,,,,,,,,
2161,時計,,1. 시계. 2. 時計 とけい . 3. 은시계.,,,,,,,,,,
2163,煙,,"1. 연기, 물건이 탈 때 나오는 기체. 2. 연기처럼 떠오르는 것. 3. 밥 짓는 연기; 또, 살림; 생계.",,,,,,,,,,
2167,歯,,1. 이(빨). 2. 이 모양으로 나란히 선 것. 3. 살.,,,,,,,,,,
2168,休み,,"1. 쉼, 휴식. 2. 쉬는 시간. 3. 휴일, 휴가.",,,,,,,,,,
2175,久しぶりに,,"1. 오래다, 오래되다. 2. 오래간만이다. 3. 고어 많은 시간이 필요하다.",,,,,,,,,,
2176,休憩,,"1. 휴게, 휴식. (=一休み) 2. 休憩 きゅうけい , 休 やす み. (=휴식) 3. 휴게소.",,,,,,,,,,
2178,段階,,1. 단계. 2. 등급. 3. 순서.,,,,,,,,,,
2183,登場,,1. 등장. 2. 무대 등에 나옴. (↔退場) 3. 새로운 인물이나 제품 등이 세상에 나옴.,,,,,,,,,,
2184,周辺,,"1. 주변. 2. [사회학] 주변인, 경계인. (=マージナルマン) 3. 컴퓨터 주변 장치, 컴퓨터의 중앙 처리 장치에 대하여 입출력(入出力) 장치·보조 기억 장치를 아울러 이르는 말((peripheral equipment의 역어)). (=周辺機器)",,,,,,,,,,
2185,目を覚ます,,"1. 눈뜨다, 눈을 뜨다, 잠을 깨다. (=目覚める) 2. 깨어나다, 정신을 차리다, 각성하다. 3. (어떤 일을 계기로) 자신의 성질이나 소질 등을 자각하다.",,,,,,,,,,
2186,人数,,1. 인수. 2. 사람 수. (=にんずう) 3. 사람 축. (=人なみ),,,,,,,,,,
2189,気にしない,,"1. (단독으로 또는 ‘…(を)する’∙‘…を…する’의 꼴로) 하다. 2. 어떤 일∙동작∙행위 등을 하다. 3. 어떤 역할을 하다, 어떤 지위에서 일하다.",,,,,,,,,,
2190,設定,,1. 설정. 2. 새로 만들어 정하는 것. 3. 법률 새로이 권리를 발생시키는 것.,,,,,,,,,,
2191,一回,,"1. 1회, 한 번. (=ひとたび) 2. 일주(一周), 일순(一巡). 3. (소설 등의) 한 회, 제1장.",,,,,,,,,,
2192,侵入,,"1. 침입. 2. 侵入 しんにゅう . 3. 침입자, 침입한 사람.",,,,,,,,,,
2194,世間,,"1. 세간, 세상. 2. 사회, 세상, 세상 사람들, 남. 3. 활동·교제의 범위.",,,,,,,,,,
2195,居場所,,"1. 있는 곳, 앉을 곳, 거처. (=いどころ) 2. 거처가 없다.",,,,,,,,,,
2196,仕方,,"1. 하는 방법, 수단, 방식. 2. 처사, 짓. 3. 몸짓 손짓.",,,,,,,,,,
2197,互いに,,"1. 서로 2. (흔히 ‘お互い’의 꼴로) 서로, 쌍방, 상호. 3. (‘互いに’의 꼴로 부사적으로 쓰여) 서로; 교대로; 또, 서로 같이. (=かわるがわる)",,,,,,,,,,
2201,都合,,"1. 다른 일과의 관계, 형편, 사정. (=ぐあい) 2. 어떻게(든) 함, 변통, 융통, 둘러댐. (=やりくり) 3. 都合 つごう , 合計 ごうけい , 全部 ぜんぶ . (=도통(都統))",,,,,,,,,,
2205,お世話になる,,"1. 신세를 지다. 2. 신세를 지다 3. 도와줌, 보살핌, 시중듦.",,,,,,,,,,
2206,処理,,"1. 처리, 조처, 처분. (=処置) 2. (핵연료의) 재처리. 3. 열처리((금속을 담금질·설담금질하는 등 고열로써 조작 처리하는 일)).",,,,,,,,,,
2208,号,,"1. 호. 2. 학자·문인·화가 등의 본명 외에 붙이는 이름, 아호(雅號). 3. 탈것이나 동물 이름 등에 붙여 명칭을 나타내는 말.",,,,,,,,,,
2209,内側,,"1. 내측, 안쪽, 내면. (↔外側) 2. 대문 안쪽. 3. 조선 내측축(内側軸)",,,,,,,,,,
2211,無意識,,"1. 무의식. 2. 無意識 むいしき , 正気 しょうき を 失 うしな うこと. 3. 意識が失われていること。",,,,,,,,,,
2213,年間,,"1. 연간. 2. 한 해 동안. (↔月間, 旬間, 週間) 3. 어떤 연대(年代)의 동안.",,,,,,,,,,
2214,奇跡,,1. 기적. 2. 기적적인 치유. 3. 기적이 일어나다.,,,,,,,,,,
2217,医者,,"1. 의사. (=医師, ドクター) 2. 남의 건강을 돌볼 의사가 오히려 섭생에 유의하지 않음((언행이 일치하지 않음의 비유)). (→紺屋のしろばかま) 3. (의사가 현관을 잘 치장하여 환자가 많은 것처럼 꾸미는 데서) 겉치레의 비유.",,,,,,,,,,
2219,手に入る,,1. 손에 들어오다. 2. 받다. 3. 그 기술에 숙달하다.,,,,,,,,,,
2220,一時,,"1. 일시. 2. 잠시, 잠깐 동안. 3. (과거의) 한때.",,,,,,,,,,
2221,一週間,,"1. 한 주간, 일주일간, 7일간. (→一週) 2. 일, 자연수의 첫 번째 수, 하나. (=ひとつ) 3. 맨 처음, 첫 번째.",,,,,,,,,,
2223,接触,,1. 접촉. 2. 서로 맞닿음. 3. 서로 교섭함.,,,,,,,,,,
2224,屋根,,"1. 지붕. 2. 건물의 덮개. 3. (비유적으로) 물건의 위를 덮는 것; 덮개; 또, 가장 높은 곳.",,,,,,,,,,
2225,自分自身,,"1. 자기 자신. 2. ビジネス・経済 demesne 3. 자기, 자신, 스스로.",,,,,,,,,,
2227,個,,"1. 개인, 개체, 하나하나의 사물·사람. 2. 물건을 세는 말: …개. 3. (순일본어 数詞 ‘ひと’에서 ‘ここの’까지에 붙여서) 수치(數値) 그 자체, 또는 개수나 연령을 나타내는 말.",,,,,,,,,,
2228,角,,"1. 모난 귀퉁이, 모서리. 2. 구석. 3. 길모퉁이.",,,,,,,,,,
2229,同意,,"1. 의견·요구 따위에 찬성·승낙함. 2. 동의. 3. 같은 의미, 동의(同義).",,,,,,,,,,
2231,実感,,1. 실감. 2. 실물에 접했을 때 받는 느낌. 3. 실제로 경험한 것과 같은 생생한 느낌.,,,,,,,,,,
2232,公園,,1. 공원. 2. 公園 こうえん . 3. 도시 공원.,,,,,,,,,,
2233,無,,"1. 무. 2. 없음. 3. 헛됨, 보람이 없음.",,,,,,,,,,
2235,計算,,"1. 계산. 2. 셈. 3. 결과나 과정 등을 예측함, 예상, 어림.",,,,,,,,,,
2237,大声,,"1. 대성, 큰소리. (↔小声), (=たいせい) 2. 대성. 3. 큰 목소리. (=おおごえ)",,,,,,,,,,
2238,乱暴,,"1. 난폭, 언동 등이 거칠고 조잡함, 사나움, 무법함. 2. 도리를 무시한 거친 행동; 또, 그런 모양. 3. 난동을 부리다, 폭력을 휘두르다.",,,,,,,,,,
2240,基本,,"1. 기본, 판단·행동·방법 등이 성립하는 근본. 2. 基本 きほん , 基 もとい . 3. 기본적.",,,,,,,,,,
2241,世,,"1. 세상. 2. 사회. (=世間, 世の中) 3. 때, (역사상의) 시대.",,,,,,,,,,
2243,縁,,"1. 가장자리, 테두리, 전, 가. (=へり, まわり, わく) 2. 연, 인연, 연분. 3. 그렇게 될 운명.",,,,,,,,,,
2245,三日,,"1. 초사흘. 2. 사흘, 아주 짧은 기간. 3. 三日 さんにち·みっか . (=사흘)",,,,,,,,,,
2249,何年,,"1. 몇 년, 몇 해, 몇 살. (=いく年) 2. 드라마 사랑을 몇 년간 쉬셨습니까; 2001, TBS 3. 일정하지 않은 것을 가리키는 대명사: 무엇.",,,,,,,,,,
2250,強化,,1. 강화. (↔弱化) 2. 強化 きょうか . 3. 강화미((비타민류 등을 첨가하여 영양가를 강화한 쌀)).,,,,,,,,,,
2251,謝罪,,"1. 사죄. 2. 謝罪 しゃざい , わび, 謝 あやま り, わび 事 ごと . 3. 사죄문.",,,,,,,,,,
2252,いちいち,,"1. 하나하나. 2. 일일이, 하나하나, 빠짐없이. 3. 9. 11 테러 사건. (=アメリカ同時多発テロ事件, ナインイレブン)",,,,,,,,,,
2254,一斉に,,"1. 일제, 여럿이 동시에 함. 2. 모두 벌채하고 일제히 식림한 단일 수종의 산림. 3. 일제 검거.",,,,,,,,,,
2255,材料,,"1. 재료. 2. 원료, 자재. 3. 자료, 데이터.",,,,,,,,,,
2259,ちょうだい,,"1. (남, 특히 윗사람한테서) 받음(‘もらう(=받다)·食べる(=먹다)’의 뜻의 공손한 말씨). 2. (문말에 ‘頂戴’만으로 또는 ‘…て[で]頂戴'의 꼴로) (…해) 주십시오, 주세요(요청하는 말). (=ください) 3. 사방에 방장을 드리고 한층 높게 한 귀인(貴人)의 침소.",,,,,,,,,,
2260,常識,,"1. 상식. 2. 常識 じょうしき . 3. 상식가, 상식을 갖춘 사람.",,,,,,,,,,
2261,権利,,"1. 권리. (↔義務) 2. 법률 권리질, 채권·저작권 따위 양도 가능한 권리를 목적으로 하는 질권. 3. 경제 권리주.",,,,,,,,,,
2262,昼間,,"1. 주간, 낮 (동안). (=日中) 2. 주간, 낮. (=ひるま), (↔夜間) 3. 대낮, 한낮, 백주(白晝). (=まひる), (↔まよなか)",,,,,,,,,,
2263,合図,,1. 신호(눈짓·몸짓·소리·봉화 등 모든 방법의 총칭). 2. 신호종. 3. 눈짓하다.,,,,,,,,,,
2267,両,,"1. 둘로 한 쌍이 되는 것, 양. 2. 냥. 3. 양…, 두.",,,,,,,,,,
2268,意図,,1. 의도. 2. 무엇을 하려고 꾀하는 것. 3. 무엇을 하고자 하는 생각이나 계획.,,,,,,,,,,
2269,一生懸命,,"1. 목숨 걸고 일을 함, 매우 열심히 함.",,,,,,,,,,
2272,運動,,1. 운동. 2. 물체의 운동. (↔静止) 3. (건강 등을 위해) 몸을 움직임.,,,,,,,,,,
2278,実,,"1. 열매, 과실. 2. 씨, 종자. 3. 국 건더기. (=ぐ)",,,,,,,,,,
2279,何人,,"1. 몇 사람. 2. 어떤 사람, 누구. (=だれ) 3. 하인(何人), 어떠한 사람, 누구. (=なんぴと)",,,,,,,,,,
2281,市,,"1. 시. 2. 번화한 거리, 도회. 3. 시 이름에 붙이는 말： …시.",,,,,,,,,,
2282,いくつも,,"1. [구두어] 아가, 몇 살?. 2. 몇 안 되다, 그다지 많지 않다. 3. 매음굴. (=私娼窟)",,,,,,,,,,
2283,以下,,"1. 以下 いか , 下 した . 2. 이하. 3. 일정한 기준보다 적거나 모자람. (↔以上)",,,,,,,,,,
2286,通常,,"1. 통상, 보통. (=通例) 2. 普通 ふつう . 3. 通常 つうじょう",,,,,,,,,,
2288,禁止,,"1. 금지. 2. 禁止 きんし , 禁制 きんせい , 差 さ し 止 と め. 3. 금지법.",,,,,,,,,,
2289,実験,,"1. 실험. 2. 실제로 해 봄. 3. 실제로 경험함, 실제 경험.",,,,,,,,,,
2293,遊び,,"1. 놀이, 노는 일, 놂. 2. (음악·사냥 등의) 심심풀이, 기분 전환. 3. (주색·도박 등의) 유흥.",,,,,,,,,,
2294,連続,,"1. 연속, 계속해서 이어지거나 지속하는 것. 2. 연쇄 살인. 3. 연속 우승.",,,,,,,,,,
2295,狙い,,"1. (활이나 총포 등을) 겨눔, 겨냥. 2. (겨누는) 표적, 목적, 목표, 노리는 바, 의도. 3. 빈집 털이.",,,,,,,,,,
2299,注文,,"1. 주문. 2. 맞춤. 3. 희망, 조건.",,,,,,,,,,
2302,倍,,"1. 배, 갑절, 두 배. 2. 일정한 수나 양이 그 수만큼 거듭됨을 나타냄: … 배, … 곱절. 3. 二倍 にばい , 倍 ばい 数 すう .",,,,,,,,,,
2303,野,,"1. 들, 들판. (=野原), (↔山) 2. 논밭. (=野良) 3. 명사에 붙어 복합어를 만듦.",,,,,,,,,,
2306,楽しみにする,,"1. 즐거움, 낙, 취미. 2. (잘될 것으로) 기대함, 고대함. 3. (단독으로 또는 ‘…(を)する’∙‘…を…する’의 꼴로) 하다.",,,,,,,,,,
2308,同情,,"1. 동정, 남의 어려운 처지를 가엾게 여기는 것. (=あわれみ) 2. 同情 どうじょう , 思 おも いやり, 哀 あわ れみ. 3. 동정심.",,,,,,,,,,
2309,秋,,"1. 가을. 2. (가을에 수사슴이 (포수의) 피리 소리를 암사슴의 울음소리로 알고 접근하다 잡히는 데서) 사랑 때문에 신세를 망침의 비유; 또는, 남에게 약점을 이용당하기 쉬움의 비유. 3. 가을 해는 우물에 두레박 떨어지듯 (빨리 진다는 뜻).",,,,,,,,,,
2310,尊敬,,"1. 존경. 2. 尊敬 そんけい . 3. 존경어. (→けんじょうご, 丁寧ご)",,,,,,,,,,
2311,復活,,"1. 부활. 2. 죽었다가 다시 살아남, 소생. 3. 쇠퇴하거나 폐지한 것이 다시 성하게 됨; 또, 그렇게 함.",,,,,,,,,,
2318,手足,,"1. 수족. 2. 손과 발. (=てあし) 3. 비유적으로, 부하. (=てした)",,,,,,,,,,
2319,野菜,,"1. 야채, 채소, 푸성귀. (=青物) 2. 野菜 やさい , 青物 あおもの , 菜 な , 青菜 あおな , 菜 な っ 葉 ぱ (( 葉 は を 食 た べるもの)), 蔬菜 そさい . 3. [음식] 온야사이",,,,,,,,,,
2323,日常,,"1. 일상. (=つねひごろ, ふだん) 2. 日常 にちじょう , 常日 つねひ ごろ, ふだん. 3. 일상적.",,,,,,,,,,
2324,整理,,1. 정리. 2. 질서를 바로잡음. 3. 불필요한 것을 없앰.,,,,,,,,,,
2325,好み,,"1. 좋아함, 취미, 기호(嗜好), 취향. 2. 주문, 희망. 3. 유행, 취향.",,,,,,,,,,
2329,放置,,"1. 방치, 그대로 내버려 두는 것. 2. 放置 ほうち . 3. [속어] 읽지 않고 무시함, SNS(Social Networking Service) 등의 메시지를 읽지도 않고 방치하는 것. (=未読スルー, 未読無視)",,,,,,,,,,
2330,対策,,"1. 대책. 2. 어떤 일에 대처할 계획이나 수단. 3. 율령제하의 관리 등용 시험의 하나; 출제에 한문(漢文)으로 답하는 시험; 또, 그 답안.",,,,,,,,,,
2332,食べ物,,"1. 음식물, 먹을 것. (=しょくもつ) 2. (음료에 대하여) 씹어서 먹는 음식. 3. 음식점, 그대로 곧 먹을 수 있는 반찬 따위를 파는 가게.",,,,,,,,,,
2334,ごとに,,"1. (명사나 동사의 연체형(連体形)에 붙어서)…마다. (→-ごと(毎)) 2. (명사나 동사의 연체형에 붙여서) …마다((대개 ‘ごとに'의 꼴로 씀)). 3. 통째로, 통거리로.",,,,,,,,,,
2336,複数,,1. 복수. (↔単数) 2. 둘 이상의 수. 3. 언어학 영어 등 문법에서 사물이 둘 이상임을 나타내는 말이나 어형.,,,,,,,,,,
2340,若者,,"1. 젊은이, 청년. (=わこうど, 青年) 2. (→わかものぐみ) 3. 중세 이래, 일본 향촌에서 촌락별로 조직된 청년의 집단((혼인·제례 때의 봉사나 야경·소방·재해 구호 등의 일을 맡았으며 집회소인 若者宿에서 친목을 도모함; 각 지방마다 그 명칭·조직이 다양함)). (=若衆組, 若者連)",,,,,,,,,,
2342,嫉妬,,"1. 질투, 시샘. (=やきもち, ジェラシー, 悋気) 2. 투기심. 3. 질투심이 많다.",,,,,,,,,,
2345,理想,,"1. 이상. (↔現実) 2. 理想 りそう , アイデア. 3. 몰이상.",,,,,,,,,,
2346,手前,,"1. 저. (=わたくし) 2. 너. (=お前, そち, てめえ) 3. (1인칭 인칭 대명사) 저. (=わたくし)",,,,,,,,,,
2347,中,,"1. (공간·조직 등의) 내부, 속, 안. 2. 중앙, (한)가운데. 3. 중간, 사이, 틈, 속.",,,,,,,,,,
2348,優先,,"1. 우선, 남보다 앞서 하는 것, 다른 것보다 먼저 취급하는 것. 2. 優先 ゆうせん . 3. (전철·버스 등의) 노약자 보호석. (=優先座席)",,,,,,,,,,
2350,活躍,,1. 활약. 2. 活躍 かつやく . 3. 대활약.,,,,,,,,,,
2351,半年,,"1. 반년. (=はんねん) 2. 반 년. (=はんとし) 3. 半年 はんねん·はんとし , 半季 はんき .",,,,,,,,,,
2353,発揮,,1. 발휘. 2. 電気・電子 manner of performing rating 3. 역할 발휘,,,,,,,,,,
2356,交換,,1. 교환. 2. 서로 바꿈. (=取り替え) 3. ‘電話交換手(=전화 교환원)' ‘電話交換台(=전화 교환대)'의 준말.,,,,,,,,,,
2358,生,,"1. 가공하지 않음, 자연[본래] 그대로임. 2. 불충분함, 불완전함. 3. (명사에 붙어서)",,,,,,,,,,
2362,開発,,1. 개발. 2. 천연자원을 활용하는 것. 3. 새로운 제품이나 기술을 실용화하는 것.,,,,,,,,,,
2364,拍手,,"1. 박수, 신불을 배례하거나 칭찬·찬성의 표시로 손뼉을 치는 것. 2. 신(神)을 배례할 때 양손을 마주쳐서 소리 내는 일. (=開手) (→しのびで) 3. 拍手 はくしゅ .",,,,,,,,,,
2365,柱,,"1. 기둥. 2. 건축 직립하여 위의 하중을 지탱하는 재목, 주. 3. (수를 나타내는 말에 붙여) 신체(神體)·유골 등을 세는 말: 위(位).",,,,,,,,,,
2366,種,,"1. 종자, 씨, 씨앗. 2. (胤) 혈육, 아이, 자식, 자손. 3. (어떤 일의) 원인, 발단, (불)씨.",,,,,,,,,,
2368,がたい,,"1. (동사 연용형에 붙어서 형용사를 만듦) …하기 어렵다[힘들다], 좀처럼 …할 수 없다. (↔-やすい) 2. 얻기[구하기] 어렵다, 희한하다. 3. 떠나기 어렵다, 떨어지기 어렵다.",,,,,,,,,,
2371,気味,,"1. 기분, 마음. 2. 기미, 경향, 낌새, 기색. 3. 고어 풍미(風味), 재미.",,,,,,,,,,
2372,犠牲,,"1. 희생. 2. 희생물, 산 제물. 3. 희생이 되는 일, 희생. (=犠牲)",,,,,,,,,,
2373,どおり,,"1. 가로(街路)의 이름. 2. 거의 그 정도가 됨을 나타냄: 정도, 쯤, 가량. 3. 그대로임을 나타냄: 대로.",,,,,,,,,,
2377,資格,,1. 자격. 2. 일정한 신분이나 지위. 3. 어떤 것을 하는 데 필요한 조건이나 능력.,,,,,,,,,,
2382,玉,,"1. 옥, 보석, 주옥(珠玉), 진주, 구슬. 2. 아름다운 것; 귀중한 것; 또는, 칭찬하는 뜻을 나타내는 말. 3. 아름다운 것; 귀중한 것; 또, 칭찬을 나타내는 말.",,,,,,,,,,
2384,癖,,"1. 버릇, 습관. 2. 편향된 경향이나 성질. 3. 어느 일정한 상태가 버릇처럼 굳어 버린 것, 접거나 구기거나 한 자국.",,,,,,,,,,
2387,維持,,"1. (어떤 상태 등의) 유지. 2. 維持 いじ . 3. 유지 사료, 가축의 생명 유지에 필요한 정도의 사료.",,,,,,,,,,
2389,散歩,,"1. 산보, 산책. 2. 우주 산책. (=宇宙遊泳) 3. 달밤의 산책.",,,,,,,,,,
2390,注目,,1. 주목. 2. 주의하여 응시하는 것. 3. 관심을 가지고 지켜보는 것.,,,,,,,,,,
2392,時間がかかる,,1. 시간이 걸리다. 2. 化学・工業化学 time-consuming 3. ビジネス・経済 time-consuming reform,,,,,,,,,,
2393,今のところ,,"1. 지금 단계(에서는), 지금으로서는. 2. 지금, 이제, 현재. 3. 현대, 오늘날.",,,,,,,,,,
2394,両方,,"1. 양방. 2. 쌍방, 양자(兩者). (↔片方) 3. 두 방면. (↔片方)",,,,,,,,,,
2395,便利,,"1. 편리(함). (↔不便) 2. 대소변을 누는 것, 변통(便通). 3. 便利 べんり .",,,,,,,,,,
2399,不自然,,"1. 부자연. (↔自然) 2. 不自然 ふしぜん , アーティフィシャル. 3. 억지웃음.",,,,,,,,,,
2402,一般,,"1. 일반. (↔特殊) 2. 같음, 매일반임. 3. 一般 いっぱん .",,,,,,,,,,
2404,前後,,"1. 앞뒤. 2. (시간·공간상의) 앞과 뒤. 3. 전후함, 사이를 두지 않고 계속됨, 거의 동시임.",,,,,,,,,,
2410,以降,,"1. 이강, 이후, 기준이 되는 때를 포함하여 그보다 뒤((한문 투의 말씨)). (=以後) 2. 以降 いこう , 以後 いご . (=이후) 3. 금일 이후.",,,,,,,,,,
2412,びっくりした,,1. 깜짝 놀람. 2. (단독으로 또는 ‘…(を)する’∙‘…を…する’의 꼴로) 하다. 3. 어떤 일∙동작∙행위 등을 하다.,,,,,,,,,,
2413,兄弟,,"1. 형제, 동기(同氣). 2. (혼인·양자 관계 등으로) 형제뻘이 되는 사람(처남·매형·동서 등). (=義兄弟) 3. 형제의 의를 맺은 사이, 의형제. (=義兄弟, 兄弟分)",,,,,,,,,,
2414,体験,,"1. 체험. 2. 첫 체험[경험]. 3. 특히, 이성과의 첫 성관계. (=はつたいけん)",,,,,,,,,,
2415,ものになる,,"1. 어엿한 인물이 되다, 버젓한 솜씨(의 소유자)가 되다. 2. 예기한 결과대로 되다, 자기 뜻대로 되다, 성공하다, 성취하다. 3. 가장 뛰어난 것.",,,,,,,,,,
2416,自宅,,"1. 자택. (↔他人の疝気を頭痛に病む), (=私宅) 2. 自宅 じたく , 私宅 したく , 自邸 じてい . 3. [속어] 자택 난민, 귀가해도 혼자 휴식할 수 있는 시간•장소가 없는 가장.",,,,,,,,,,
2419,電車,,"1. 전차. 2. 電車 でんしゃ . 3. (그 날 배차의) 마지막 전차, 막차. (↔始発電車), (=終電)",,,,,,,,,,
2420,今では,,"1. 지금, 이제, 현재. 2. 현대, 오늘날. 3. 지금, 이제.",,,,,,,,,,
2421,所属,,"1. 소속; 단체나 조직에 딸린 것; 또, 그 딸린 곳. 2. 무소속. 3. 軍事 permanent duty station",,,,,,,,,,
2422,たび,,"1. 여행. 2. 때, 번, 적. 3. 때마다, 적마다. (=時ごと)",,,,,,,,,,
2423,ところへ,,"1. (앞의 사항을 받아) (…한) 때에, 그 때[장면]에, …하려는 참에. 2. 곳. 3. 장소.",,,,,,,,,,
2426,始末,,"1. (일의) 시말, 전말, 자초지종. 2. (나쁜 결과로서의) 사정, 모양, 형편, 꼴. 3. 일의 매듭, (뒤)처리, 처치, 정리.",,,,,,,,,,
2428,真ん中,,"1. 한가운데. (=まなか) 2. 속어 한복판, 중앙, 중심(부). 3. ‘まん中’의 힘줌말. (=どまん中)",,,,,,,,,,
2429,旅行,,"1. 여행. 2. 旅行 りょこう , 旅 たび , ツアー. 3. 여행가, 여행을 전문으로 하는 사람, 또 여행을 좋아하는 사람.",,,,,,,,,,
